group,channel,biomarker,n_subjects,mean,standard_deviation,median,q1,q3
AD,Fp2,slow_fast_ratio,36,64.19240840276082,20.072263865773937,64.7384147644043,51.51811408996582,77.04542922973633
AD,Fp2,theta_alpha_ratio,36,4.029222814573182,1.4237444846599903,4.355085134506226,3.3637545704841614,4.58704149723053
AD,Fz,delta_alpha_ratio,36,83.80435991287231,24.972521277721064,87.28943252563477,73.56986427307129,103.50740814208984
AD,Fz,relative_alpha_power,36,0.018748139729723334,0.008838448080313316,0.015732472762465477,0.013296948280185461,0.019116603769361973
AD,Fz,relative_beta_power,36,0.004041108826640993,0.001513383235499246,0.0035560675896704197,0.003142836212646216,0.004398977849632502
AD,Fz,relative_delta_power,36,0.9134882854090797,0.021516795411684983,0.9189320206642151,0.907437801361084,0.9275987148284912
AD,Fz,relative_theta_power,36,0.0637224724309312,0.01917709903520724,0.05823998339474201,0.05359027627855539,0.06726855598390102
AD,Fz,slow_fast_ratio,36,69.21515332327948,19.907205729978983,69.71170043945312,61.01362705230713,84.41946220397949
AD,Fz,theta_alpha_ratio,36,4.470564319027795,1.9910584276102796,4.426405906677246,3.684967517852783,4.9190428256988525
AD,O1,delta_alpha_ratio,36,62.684964153501724,25.996737374137947,67.45399856567383,39.454681396484375,79.40833282470703
AD,O1,relative_alpha_power,36,0.031516123614791364,0.024584651854766985,0.020771419629454613,0.01707984134554863,0.03592999745160341
AD,O1,relative_beta_power,36,0.004658790816190756,0.0016175581675833344,0.004213152453303337,0.003608668746892363,0.005322014330886304
AD,O1,relative_delta_power,36,0.9024438129531013,0.02807045469724114,0.9128935933113098,0.8897644281387329,0.9217315018177032
AD,O1,relative_theta_power,36,0.0613812528964546,0.012500346408515287,0.05787140503525734,0.052893009036779404,0.06546125560998917
AD,O1,slow_fast_ratio,36,52.18944056828817,20.522931348449852,53.89101028442383,35.4032621383667,66.84055519104004
AD,O1,theta_alpha_ratio,36,3.197467909918891,1.2654057291603054,3.508385181427002,2.313118636608124,4.203238487243652
AD,O2,delta_alpha_ratio,36,62.332330518298676,26.21637867116154,66.86018753051758,36.87688732147217,79.74384498596191
AD,O2,relative_alpha_power,36,0.03231730296586951,0.025349629659228472,0.02028806507587433,0.01686937501654029,0.040204946883022785
AD,O2,relative_beta_power,36,0.004640030066689683,0.001674001106652057,0.004090933594852686,0.003530156100168824,0.005207628128118813
AD,O2,relative_delta_power,36,0.9020543876621459,0.028775559483925153,0.9114488065242767,0.8892239779233932,0.9212854206562042
AD,O2,relative_theta_power,36,0.06098830637832483,0.011636729044750221,0.05910651385784149,0.052778235636651516,0.06394516676664352
AD,O2,slow_fast_ratio,36,51.95851288901435,20.78605439832288,54.03681182861328,32.21436882019043,67.18883514404297
AD,O2,theta_alpha_ratio,36,3.1784881899754205,1.3586539094919812,3.3217915296554565,2.2872404158115387,4.2577221393585205
AD,P3,delta_alpha_ratio,36,77.22284147474501,27.73055748691522,85.38117218017578,55.44901371002197,96.82186889648438
AD,P3,relative_alpha_power,36,0.022404815717082884,0.013213072796004678,0.016363772563636303,0.013785825576633215,0.028663355857133865
AD,P3,relative_beta_power,36,0.003927984456014302,0.0014317512041957625,0.0037439324660226703,0.003133715712465346,0.004238844849169254
AD,P3,relative_delta_power,36,0.9162480334440867,0.01711158889682185,0.9203295409679413,0.9076394587755203,0.9288338422775269
AD,P3,relative_theta_power,36,0.0574191834570633,0.008854901971202072,0.05480014905333519,0.051189154386520386,0.0626836409792304
AD,P3,slow_fast_ratio,36,64.2685095469157,21.773954612341488,71.23274993896484,48.62458801269531,76.76783561706543
AD,P3,theta_alpha_ratio,36,3.653870642185211,1.2272605769580154,3.9389407634735107,2.7943344712257385,4.519968152046204
AD,P4,delta_alpha_ratio,36,77.19265513949924,27.729709122857304,88.78285217285156,62.86121082305908,93.30699157714844
AD,P4,relative_alpha_power,36,0.02362095026506318,0.01634890593643029,0.015465955249965191,0.014435576507821679,0.02274480741471052
AD,P4,relative_beta_power,36,0.0038711729381854334,0.0013018593955340001,0.0037281548138707876,0.0030158351291902363,0.004284935304895043
AD,P4,relative_delta_power,36,0.9156828605466418,0.019435735354629047,0.9231970310211182,0.9050451964139938,0.9285221099853516
AD,P4,relative_theta_power,36,0.05682499799877405,0.008687663479488576,0.054911425337195396,0.05119750462472439,0.06082390248775482
AD,P4,slow_fast_ratio,36,64.35931407080756,22.10707895530064,69.83204650878906,52.00386142730713,78.77914810180664
AD,P4,theta_alpha_ratio,36,3.6404923780096903,1.3684099927743096,3.844053030014038,3.011789619922638,4.421701669692993
AD,Pz,delta_alpha_ratio,36,80.95611206690471,26.434794951250836,87.35090255737305,62.06184005737305,98.34552955627441
AD,Pz,relative_alpha_power,36,0.02083883385380937,0.011714912600322296,0.015272727701812983,0.013372001005336642,0.02518885349854827
AD,Pz,relative_beta_power,36,0.003618209027788705,0.001052790926404221,0.0034245405113324523,0.002998773066792637,0.0038772800471633673
AD,Pz,relative_delta_power,36,0.9194165716568629,0.014861317005500491,0.9249708652496338,0.9066450893878937,0.930137112736702
AD,Pz,relative_theta_power,36,0.0561263964821895,0.008112006889538784,0.05398913286626339,0.05040327459573746,0.05844574794173241
AD,Pz,slow_fast_ratio,36,67.5149589644538,20.79557559375014,70.76940536499023,53.50002956390381,81.39026832580566
AD,Pz,theta_alpha_ratio,36,3.7559799949328103,1.2325881489866688,3.979353427886963,2.753396153450012,4.568403959274292
AD,T3,delta_alpha_ratio,36,72.32937473720975,24.64084696992898,71.14023208618164,59.74062538146973,93.11398506164551
AD,T3,relative_alpha_power,36,0.022479074153428275,0.011368027107646906,0.018329627811908722,0.014730684692040086,0.02461645659059286
AD,T3,relative_beta_power,36,0.0051334170404718155,0.0020894173647886026,0.004714690148830414,0.0036977354320697486,0.0056046637473627925
AD,T3,relative_delta_power,36,0.9094356927606795,0.01838606761892174,0.9153947234153748,0.8989753425121307,0.9227942377328873
AD,T3,relative_theta_power,36,0.06295182618002097,0.01228729452661316,0.05910404026508331,0.05385414697229862,0.06634792685508728
AD,T3,slow_fast_ratio,36,58.73504670461019,18.581748395046706,57.87875556945801,48.877302169799805,72.4496841430664
AD,T3,theta_alpha_ratio,36,3.7833712564574347,1.2375146569139521,4.089359760284424,2.871937870979309,4.728305816650391
AD,T4,delta_alpha_ratio,36,73.22806612650554,23.27814518459235,75.49872589111328,57.2000207901001,86.97924995422363
AD,T4,relative_alpha_power,36,0.021597223097665444,0.010011030485024646,0.017985309474170208,0.015353221213445067,0.024216271471232176
AD,T4,relative_beta_power,36,0.005812644065978627,0.002652770611740529,0.004792354768142104,0.003857939795125276,0.006830859929323196
AD,T4,relative_delta_power,36,0.9111805955568949,0.01862400476550927,0.9166924953460693,0.9049378335475922,0.924113854765892
AD,T4,relative_theta_power,36,0.06140955382337173,0.01213313475563079,0.05748412944376469,0.05323242116719484,0.06523196026682854
AD,T4,slow_fast_ratio,36,58.074088202582466,17.901150100770387,57.851919174194336,47.8436164855957,69.42398834228516
AD,T4,theta_alpha_ratio,36,3.7016527785195246,1.1230797613099066,3.830385684967041,2.8514790534973145,4.5377137660980225
AD,T5,delta_alpha_ratio,36,64.78451567225986,28.027292787550895,70.84073638916016,38.24971961975098,85.27013969421387
AD,T5,relative_alpha_power,36,0.029280885562507644,0.01870362877015651,0.01894845161587,0.01533535635098815,0.039415725506842136
AD,T5,relative_beta_power,36,0.004667751135356311,0.0015276461092901125,0.004435747629031539,0.0035827431129291654,0.005104450508952141
AD,T5,relative_delta_power,36,0.9025026758511862,0.026823028288878184,0.9114184677600861,0.8872281610965729,0.9219960421323776
AD,T5,relative_theta_power,36,0.06354873451507753,0.014616822867310333,0.05831991322338581,0.05401561222970486,0.06929761916399002
AD,T5,slow_fast_ratio,36,53.80128078990512,21.83320414314544,56.28170967102051,33.56026268005371,70.60825538635254
AD,T5,theta_alpha_ratio,36,3.375964879989624,1.3429896880053924,3.7733601331710815,2.148187220096588,4.319701910018921
AD,T6,delta_alpha_ratio,36,63.177516036563446,26.97823167249991,68.62953186035156,41.1162805557251,82.70905876159668
AD,T6,relative_alpha_power,36,0.031399319517529674,0.024516081128202916,0.01997385360300541,0.016377325635403395,0.03909689653664827
AD,T6,relative_beta_power,36,0.0046641311168463696,0.0017698896418133745,0.004178861156105995,0.003501680912449956,0.0052911969833076
AD,T6,relative_delta_power,36,0.9008318997091718,0.031575130729717876,0.9077209234237671,0.8940200507640839,0.9208416938781738
AD,T6,relative_theta_power,36,0.06310460312912862,0.01372082782700764,0.05874500423669815,0.053830389864742756,0.0686606839299202
AD,T6,slow_fast_ratio,36,52.79952618810866,21.399171879637912,54.97721862792969,35.417527198791504,69.04124450683594
AD,T6,theta_alpha_ratio,36,3.3075475146373114,1.4191966083822791,3.389480710029602,2.303076982498169,4.321450233459473
CN,C3,delta_alpha_ratio,29,87.59682056821626,21.10230219606843,91.09878540039062,76.57829284667969,100.2367172241211
CN,C3,relative_alpha_power,29,0.018004741423345846,0.007679807577351612,0.01609784923493862,0.013125618919730186,0.018924249336123466
CN,C3,relative_beta_power,29,0.003942166840464905,0.001275793882098234,0.0036410409957170486,0.003129449440166354,0.004141015000641346
CN,C3,relative_delta_power,29,0.9265842787150679,0.01250586234644557,0.9293723702430725,0.9251605868339539,0.9336668252944946
CN,C3,relative_theta_power,29,0.051468800496438455,0.00539402954893339,0.050631895661354065,0.048890579491853714,0.05274368077516556
CN,C3,slow_fast_ratio,29,71.07320219894936,16.06236880012786,72.30908966064453,62.664188385009766,80.85814666748047
CN,C3,theta_alpha_ratio,29,3.645422840940541,0.7991931793767139,3.6507680416107178,3.280869483947754,4.213113307952881
CN,C4,delta_alpha_ratio,29,88.05755786238045,21.49443026866483,92.01881408691406,79.72028350830078,103.71318054199219
CN,C4,relative_alpha_power,29,0.017801165420176655,0.0076446352065433765,0.01618296466767788,0.013330524787306786,0.018594106659293175
CN,C4,relative_beta_power,29,0.003963214264989927,0.0012698108075679382,0.0037482448387891054,0.0032394034788012505,0.004161928780376911
CN,C4,relative_delta_power,29,0.9269492091803715,0.012600204590944608,0.9304482340812683,0.9265164732933044,0.9337873458862305
CN,C4,relative_theta_power,29,0.0512864015482623,0.0056171122815003305,0.05073283240199089,0.04870405048131943,0.05180569738149643
CN,C4,slow_fast_ratio,29,71.21325394202923,16.175994297577006,72.39817810058594,63.01412582397461,81.7669448852539
CN,C4,theta_alpha_ratio,29,3.6612777915494195,0.8009868750619454,3.8412277698516846,3.2725040912628174,4.203704833984375
CN,Cz,delta_alpha_ratio,29,89.15016161162278,20.79919776593429,91.2340316772461,77.76194763183594,105.86620330810547
CN,Cz,relative_alpha_power,29,0.017300903283316512,0.006384665383073312,0.014893141575157642,0.013534429483115673,0.018791140988469124
CN,Cz,relative_beta_power,29,0.003983369651089968,0.0016503266118401462,0.003343820571899414,0.0030407020822167397,0.00435180077329278
CN,Cz,relative_delta_power,29,0.9269810195626884,0.012169274023024469,0.9301038980484009,0.9252515435218811,0.9332830905914307
CN,Cz,relative_theta_power,29,0.05173467908953798,0.005807779998926252,0.050238773226737976,0.04882345721125603,0.05243198573589325
CN,Cz,slow_fast_ratio,29,72.41778189560463,16.255499422912706,73.97954559326172,65.6175308227539,84.35568237304688
CN,Cz,theta_alpha_ratio,29,3.719020025483493,0.7748555502191764,3.8715338706970215,3.209599494934082,4.214345455169678
CN,F3,delta_alpha_ratio,29,76.23587845111716,25.718334095637978,71.9225845336914,55.714317321777344,99.93140411376953
CN,F3,relative_alpha_power,29,0.022603036964247966,0.011770857196858348,0.020641086623072624,0.014463546685874462,0.02506965771317482
CN,F3,relative_beta_power,29,0.004902320143220754,0.0016120700765463348,0.004338790196925402,0.0038168258033692837,0.005905384197831154
CN,F3,relative_delta_power,29,0.9213706604365645,0.016958683011451245,0.9246053099632263,0.9171202182769775,0.9326529502868652
CN,F3,relative_theta_power,29,0.051124005353656306,0.006290019405706603,0.05043472349643707,0.04792092740535736,0.05347871780395508
CN,F3,slow_fast_ratio,29,60.922541322379274,19.13765800464982,58.606502532958984,47.982757568359375,76.5035400390625
CN,F3,theta_alpha_ratio,29,3.101851537309844,0.9331259213389891,2.936859369277954,2.3782331943511963,3.783151626586914
CN,F4,delta_alpha_ratio,29,73.9597330422237,25.68094686661462,82.4017562866211,54.27332305908203,89.40424346923828
CN,F4,relative_alpha_power,29,0.023942610505839873,0.01403184973867364,0.018805142492055893,0.015135308727622032,0.027253098785877228
CN,F4,relative_beta_power,29,0.004951992658255943,0.001756410631641809,0.004073391202837229,0.0037808858323842287,0.006262411829084158
CN,F4,relative_delta_power,29,0.9198148415006441,0.019353116364789025,0.9270569682121277,0.9177940487861633,0.9328082799911499
CN,F4,relative_theta_power,29,0.0512905579445691,0.006283973498466205,0.050659649074077606,0.048285145312547684,0.052987199276685715
CN,F4,slow_fast_ratio,29,59.141783549867824,19.065106487319905,61.403709411621094,43.668312072753906,73.69570922851562
CN,F4,theta_alpha_ratio,29,3.0393236793320755,0.9842331697970982,2.9431371688842773,2.3039445877075195,3.909302234649658
CN,F7,delta_alpha_ratio,29,66.4441369813064,26.040804819032164,66.08302307128906,45.58081817626953,83.11713409423828
CN,F7,relative_alpha_power,29,0.026998640744593638,0.015287033492052716,0.02242746204137802,0.016701316460967064,0.03134212642908096
CN,F7,relative_beta_power,29,0.005629552568405353,0.002084758450261522,0.004761042073369026,0.0044067432172596455,0.0064379554241895676
CN,F7,relative_delta_power,29,0.9146856336758055,0.020857944470886722,0.9208338856697083,0.9117599725723267,0.929550051689148
CN,F7,relative_theta_power,29,0.05268615856766701,0.006439821010195441,0.051667165011167526,0.04957757517695427,0.05460004508495331
CN,F7,slow_fast_ratio,29,52.90494971439756,19.20695954338939,52.5303840637207,37.969966888427734,67.33177947998047
CN,F7,theta_alpha_ratio,29,2.813504256051162,1.0131637828472468,2.7685036659240723,2.100206136703491,3.7031068801879883
CN,F8,delta_alpha_ratio,29,65.29291330534836,25.648361246780983,64.37837219238281,47.184974670410156,80.6934585571289
CN,F8,relative_alpha_power,29,0.02783049713691761,0.01640045018391824,0.02351047843694687,0.017691928893327713,0.03137611225247383
CN,F8,relative_beta_power,29,0.005197850328966461,0.0015851650790519318,0.0046155559830367565,0.0040370929054915905,0.006153526715934277
CN,F8,relative_delta_power,29,0.914228920278878,0.022218776062592906,0.9199920296669006,0.9086854457855225,0.9293066263198853
CN,F8,relative_theta_power,29,0.052742798138281394,0.0068314151291199495,0.051446523517370224,0.050610318779945374,0.054445166140794754
CN,F8,slow_fast_ratio,29,52.56100759835079,18.72008549495406,49.881103515625,40.98575210571289,66.65852355957031
CN,F8,theta_alpha_ratio,29,2.751310475941362,0.9584070109230569,2.661160945892334,2.152324914932251,3.571596145629883
CN,Fp1,delta_alpha_ratio,29,69.47166554681186,26.942678351303105,66.87366485595703,46.145103454589844,87.13651275634766
CN,Fp1,relative_alpha_power,29,0.026665422455247105,0.016148573719583077,0.021794280037283897,0.01560799777507782,0.031806837767362595
CN,Fp1,relative_beta_power,29,0.005180166713122664,0.0018243514341684188,0.0043945894576609135,0.0036932388320565224,0.006375191267579794
CN,Fp1,relative_delta_power,29,0.9170187485629114,0.020590346547720385,0.9225383996963501,0.9071809649467468,0.9310517907142639
CN,Fp1,relative_theta_power,29,0.05113566898066422,0.006073964329640065,0.050665367394685745,0.04828009381890297,0.053286079317331314
CN,Fp1,slow_fast_ratio,29,55.12627075458395,19.672365830728626,54.097686767578125,37.832855224609375,69.6142807006836
CN,Fp1,theta_alpha_ratio,29,2.825691284804509,0.9787915607517573,2.7384121417999268,2.1160390377044678,3.7271389961242676
CN,Fp2,delta_alpha_ratio,29,70.0401711957208,25.882554496312466,77.26581573486328,48.84686279296875,85.92168426513672
CN,Fp2,relative_alpha_power,29,0.026699007777818317,0.016905819350768077,0.019195234403014183,0.01608833484351635,0.030928628519177437
CN,Fp2,relative_beta_power,29,0.004941788204977739,0.0018068121791896634,0.0041558281518518925,0.0036716361064463854,0.005654031876474619
CN,Fp2,relative_delta_power,29,0.9170727976437273,0.02211249421378762,0.9257652759552002,0.9105615019798279,0.9320676326751709
CN,Fp2,relative_theta_power,29,0.0512864006490543,0.006577237441361415,0.05010135844349861,0.04971921071410179,0.05306573957204819
CN,Fp2,slow_fast_ratio,29,56.29626431958429,19.37980580782491,61.1023063659668,41.71517562866211,68.7573013305664
CN,Fp2,theta_alpha_ratio,29,2.8629565403379242,0.9990192551470889,2.888301372528076,2.221811294555664,3.5287749767303467
CN,Fz,delta_alpha_ratio,29,71.44051953019768,25.263281431195118,71.89002990722656,49.63468551635742,89.17352294921875
CN,Fz,relative_alpha_power,29,0.024617838544835305,0.014136974356902499,0.02193359285593033,0.01567343808710575,0.02821364626288414
CN,Fz,relative_beta_power,29,0.004347997275983979,0.0014378031070845306,0.003723591100424528,0.003444370813667774,0.005158626474440098
CN,Fz,relative_delta_power,29,0.9183930281935067,0.018169240164259706,0.9230695366859436,0.9154813885688782,0.9278877973556519
CN,Fz,relative_theta_power,29,0.05264108897796992,0.005459659182297376,0.05123365297913551,0.05014188587665558,0.054185982793569565
CN,Fz,slow_fast_ratio,29,58.697220835192454,18.97096678688763,60.3590087890625,43.563499450683594,71.72391510009766
CN,Fz,theta_alpha_ratio,29,3.0527882740415375,1.0054020605086609,2.9071855545043945,2.214522123336792,3.8094639778137207
CN,O1,delta_alpha_ratio,29,37.01787336941423,27.099993230636375,25.28363037109375,16.505069732666016,49.30947494506836
CN,O1,relative_alpha_power,29,0.07214358195277124,0.043072427693255935,0.06425851583480835,0.03858710825443268,0.095282182097435
CN,O1,relative_beta_power,29,0.005904895454195553,0.0018650932719682992,0.005485188215970993,0.004883259069174528,0.007260545156896114
CN,O1,relative_delta_power,29,0.8681524395942688,0.04645147461516171,0.872894287109375,0.8273530602455139,0.9080387949943542
CN,O1,relative_theta_power,29,0.05379908981508222,0.007806410317541221,0.052312225103378296,0.04808114469051361,0.05670376121997833
CN,O1,slow_fast_ratio,29,31.2477785965492,21.550327036693577,21.86840057373047,15.781317710876465,40.41425323486328
CN,O1,theta_alpha_ratio,29,1.662284592102314,1.0794929385180576,1.2289319038391113,0.8554325699806213,2.2443768978118896
CN,O2,delta_alpha_ratio,29,31.968385795067096,21.776545138101785,22.90201759338379,16.291702270507812,46.31439208984375
CN,O2,relative_alpha_power,29,0.08020634917092734,0.04605282453191732,0.07897574454545975,0.0501522421836853,0.10887967050075531
CN,O2,relative_beta_power,29,0.006314117533700733,0.0020159091806243243,0.006106962449848652,0.005088820122182369,0.007738258223980665
CN,O2,relative_delta_power,29,0.8593006647866348,0.04837104962391742,0.8637180328369141,0.8277950882911682,0.8936904668807983
CN,O2,relative_theta_power,29,0.05417885335868802,0.007458019770963178,0.05316722020506859,0.048494186252355576,0.05750119686126709
CN,O2,slow_fast_ratio,29,26.87804730185147,16.530325234516397,20.55942726135254,15.376917839050293,34.74015808105469
CN,O2,theta_alpha_ratio,29,1.446625225502869,0.9024980095947083,1.1052700281143188,0.8431727290153503,1.9235507249832153
CN,P3,delta_alpha_ratio,29,51.475941690905344,24.367436929910486,48.004859924316406,34.40966033935547,74.01031494140625
CN,P3,relative_alpha_power,29,0.040689263235906076,0.025854043258270728,0.029835684224963188,0.019410237669944763,0.05525108426809311
CN,P3,relative_beta_power,29,0.0049091803455918,0.0015403074971553938,0.00466905115172267,0.003961809910833836,0.005312368739396334
CN,P3,relative_delta_power,29,0.901818598138875,0.029886521107738966,0.9139705300331116,0.8905518651008606,0.9258248209953308
CN,P3,relative_theta_power,29,0.052582977917687644,0.0061666705841693075,0.0507863350212574,0.04985024407505989,0.05311078205704689
CN,P3,slow_fast_ratio,29,43.1277202080036,18.59236407329817,42.1977424621582,29.258743286132812,60.7949104309082
CN,P3,theta_alpha_ratio,29,2.223665650548606,0.9871396256591844,2.0187063217163086,1.457905650138855,3.1529037952423096
CN,P4,delta_alpha_ratio,29,56.23922663721545,26.061709661377492,52.34275817871094,32.71084976196289,77.94744110107422
CN,P4,relative_alpha_power,29,0.03531549373192006,0.019947340214651138,0.029184376820921898,0.019480062648653984,0.04852304607629776
CN,P4,relative_beta_power,29,0.004633623143208438,0.0015230525895948489,0.00428002467378974,0.003655913518741727,0.004942328669130802
CN,P4,relative_delta_power,29,0.9082399503938083,0.02403215710207334,0.915041446685791,0.8944541811943054,0.9274814128875732
